index,timestamp,x,y,z,qx,qy,qz,qw
491,1.6340049732836636e+18,-102.60747528,247.50509644,16.95343399,-0.0232265512579383,-0.0146823914931293,0.9635278322988278,-0.2661936721303251
492,1.6340049738887895e+18,-102.93051146999998,248.03207397,16.98187447,-0.0230571169930248,-0.0147761808667122,0.9628607714227922,-0.2686059729232946
493,1.6340049744939436e+18,-103.24723052999998,248.53549194,17.0037384,-0.023116483014741,-0.0151894995536473,0.9623885298910266,-0.2702651010591776
494,1.6340049750991063e+18,-103.55973052999998,249.05055237,17.04538155,-0.0230934311765915,-0.0148722540255341,0.9619338334872406,-0.2718985279276697
495,1.63400497570425e+18,-103.90065002,249.5667572,17.0653553,-0.0234787841353948,-0.0156186283245026,0.9612359081220424,-0.2742814869464886
496,1.6340049763093868e+18,-104.22254180999998,250.07217407,17.0911808,-0.0236621644905555,-0.0160399457608386,0.960887948748892,-0.2754581130784824
497,1.6340049769145595e+18,-104.54956054999998,250.57618713,17.12739182,-0.0237918288032929,-0.0165410809882327,0.9604067257858766,-0.2770907118385378
498,1.6340049775197286e+18,-104.85414124,251.08442688,17.14091492,-0.0234661681631161,-0.0150263734536754,0.963883942414243,-0.2648608929391944
499,1.6340049781248422e+18,-105.18878936999998,251.63699341,17.18123627,-0.0249296959102998,-0.0145987866238072,0.9649311627523888,-0.2609084836494504
500,1.63400497873e+18,-105.40804291,252.15232849,17.22626877,-0.0267446174247952,-0.0120003944661232,0.9709736371986296,-0.2373834700157588
501,1.6340049793351473e+18,-105.70162200999998,252.67097473,17.24370384,-0.0267195353975299,-0.0131115464883492,0.970294439907777,-0.2400892618608283
502,1.6340049799402972e+18,-105.99917603,253.20428467,17.28087234,-0.0264644055678822,-0.0132229128491923,0.9696626349398793,-0.2426502920154268
503,1.6340049805454643e+18,-106.29881287,253.77056885,17.32050323,-0.0241935156836221,-0.011919145849662,0.9696176719927272,-0.2431340739602018
504,1.6340049811506007e+18,-106.58177947999998,254.30633545,17.33488083,-0.0233900191495908,-0.0102087253273147,0.9692099098984244,-0.2449098599200566
505,1.6340049817557463e+18,-106.86288451999998,254.84965515,17.34518814,-0.0211380373706731,-0.0083656103543597,0.968521196066152,-0.247890888719423
506,1.634004982361093e+18,-107.15154266,255.36341858,17.38691902,-0.0238549255176155,-0.0083486899466834,0.9678039451810478,-0.2504331559452991
507,1.634004982966051e+18,-107.48287200999998,255.92449951,17.37724495,-0.0143608129504568,-0.0052764571834941,0.9674297200778398,-0.2526769929398113
508,1.634004983571214e+18,-107.76093292,256.44854736,17.40142441,-0.0151485100935864,-0.0039825811864984,0.9671729972660874,-0.2536356738480815
509,1.634004984176377e+18,-108.05623627,256.99673462,17.40959549,-0.0150187234520454,-0.0021045785192657,0.9664905836715484,-0.2562537031329641
510,1.634004984781519e+18,-108.35919952,257.52911377,17.42392159,-0.0137493287140496,-0.0012135208407873,0.965768259612333,-0.2590389006547999
511,1.6340049853866532e+18,-108.67672729,258.06201172,17.43346405,-0.0128930126260317,-0.0009328364191246,0.9652250168252736,-0.2611006835232152
512,1.634004985991805e+18,-108.97820282,258.59292603,17.45343208,-0.0111401891627606,0.0008925979615055,0.9673421011849404,-0.2532278790524486
513,1.6340049865969636e+18,-109.34712982,259.18435669,17.42417908,0.0134819833345262,0.0012684142527705,0.9666040890040664,-0.2559163190796358
514,1.6340049872021688e+18,-109.64427947999998,259.67965698,17.34789467,0.0337916956457689,-0.0066394967034655,0.9688612685496067,-0.2451976359864738
515,1.6340049878072673e+18,-109.86203765999998,260.18249512,17.3969059,-0.0062222208754443,-0.0131615093294354,0.9819410613616516,-0.1886261133870425
516,1.6340049884124088e+18,-110.03952026,260.69042969,17.44590759,-0.0331843068552939,-0.0186295810484544,0.9810742771947047,-0.1898552161921821
517,1.6340049890175552e+18,-110.26304625999998,261.24658203,17.48202896,-0.0341496524706765,-0.0162812267174614,0.9845864401111606,-0.1707579129702005
518,1.634004989622714e+18,-110.44174194,261.80502319,17.53956413,-0.0332852754430185,-0.0176768253619475,0.9867384213541106,-0.1578825769595977
519,1.6340049902278633e+18,-110.65327453999998,262.37145996,17.55853844,-0.0318553335617683,-0.024536206564397,0.9863090916605696,-0.1599299471606237
520,1.634004990833021e+18,-110.87356567,262.93838501,17.59944344,-0.0321734873454184,-0.0295242876643937,0.9859157342712782,-0.1614414694750723
521,1.634004991438159e+18,-111.04656219,263.49475098,17.64061546,-0.0409970107517641,-0.0307517611344833,0.9853248582116764,-0.1628143055345173
